date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-01 00:00:00,4.255391933293939,5.432902400964145,335.64383361476
2011-01-01 01:00:00,6.258506810938265,7.904667948870124,515.0788230522445
2011-01-01 02:00:00,4.667551492433937,7.593850427416888,361.0102227230091
2011-01-01 03:00:00,5.280095726821834,8.227137530066539,368.3810827810569
2011-01-01 04:00:00,4.390500078622967,6.205092770785483,278.43139139678146
2011-01-01 05:00:00,3.76854024597594,4.864518995852057,233.6160642219631
2011-01-01 06:00:00,2.9400909835695135,5.004291720643215,263.0623628510689
2011-01-01 07:00:00,3.0857509194298807,4.599899398053095,277.3674626285806
2011-01-01 08:00:00,3.6351023513561156,3.919515745188912,268.1473641084965
2011-01-01 09:00:00,3.4718440204177945,3.5279044589149953,248.93073232416825
2011-01-01 10:00:00,3.851187103186726,5.134540947466033,315.6761811885056
2011-01-01 11:00:00,4.0622257512105335,5.2002841869708405,315.8581264603994
2011-01-01 12:00:00,5.486491044142085,7.788153651040236,398.61135110399994
2011-01-01 13:00:00,6.258025667603908,10.260475177920538,454.1962672074957
2011-01-01 14:00:00,5.313535134681414,9.505990770921866,386.13409863627305
2011-01-01 15:00:00,4.94533868939005,7.486524350574231,367.0893550617365
2011-01-01 16:00:00,5.402633901469464,9.008812776834832,384.55712621120756
2011-01-01 17:00:00,8.18781793310703,11.278836781925477,525.9086183789968
2011-01-01 18:00:00,11.929838563816634,16.891122186157908,927.1115436550842
2011-01-01 19:00:00,8.414730471022196,12.958635247046473,628.0599378271431
2011-01-01 20:00:00,5.795555147951964,7.928247546737152,477.92130579127775
2011-01-01 21:00:00,6.2347339257820575,9.006932824887219,460.540537981145
2011-01-01 22:00:00,5.713264424572678,6.961869676324193,409.6449832221085
2011-01-01 23:00:00,4.74473055804561,5.570757284103491,365.47276490557243
2011-01-02 00:00:00,4.7122723163827285,5.8503347897514395,332.87734326915887
2011-01-02 01:00:00,4.177677474681168,4.976045239275232,274.75412214956714
2011-01-02 02:00:00,3.653933227846242,3.666967171368084,216.2361173085215
2011-01-02 03:00:00,3.5308269960774448,4.160364286570873,254.58911018353666
2011-01-02 04:00:00,3.637536768975628,3.92918210262871,213.28089422985914
2011-01-02 05:00:00,3.166912157923453,3.458611997407166,225.42751786037263
2011-01-02 06:00:00,2.950931454570865,3.1684195884798214,238.72175336872442
2011-01-02 07:00:00,3.017483914465811,3.3377884303556993,253.24210929159307
2011-01-02 08:00:00,3.5046120353351053,3.3448795504248316,250.74950980809024
2011-01-02 09:00:00,3.720143247290088,4.940091622526769,319.2507979424587
2011-01-02 10:00:00,3.9130624120358677,5.294448542369299,315.3281045363505
2011-01-02 11:00:00,5.41109245579383,7.314751869785797,454.9802535329905
2011-01-02 12:00:00,5.44993934221843,8.142237624191612,429.782181621052
2011-01-02 13:00:00,6.329533224818755,9.185674400860254,490.078549570733
2011-01-02 14:00:00,6.463154614302189,8.746352130377169,467.6086487660548
2011-01-02 15:00:00,5.122284818946284,6.725719552587765,382.8301381485293
2011-01-02 16:00:00,7.385728835016289,10.555726451380213,566.4302591283356
2011-01-02 17:00:00,6.29187535372041,8.15219917889299,485.837650757279
2011-01-02 18:00:00,7.420635014826651,8.941255184118095,543.556034292614
2011-01-02 19:00:00,9.420383820828814,12.376849907425179,771.3199586147925
2011-01-02 20:00:00,9.533950060124342,12.225274934833072,784.0447055693141
2011-01-02 21:00:00,5.89508622299366,0.14318307249090673,227.50254219946146
2011-01-02 22:00:00,5.530710869352675,0.24450877609069632,229.0629364319292
2011-01-02 23:00:00,4.917803661345994,0.21243021070319917,226.20434044814965
2011-01-03 00:00:00,5.429053607912543,0.29168894833924197,251.44429235583377
2011-01-03 01:00:00,5.390594457082026,0.2657109641960491,233.54464079459763
2011-01-03 02:00:00,5.970534302769046,0.2922115544210211,234.05701725267684
2011-01-03 03:00:00,5.96765573742622,0.1473826142512108,215.29480065888822
2011-01-03 04:00:00,5.230057807525512,0.16537496303226817,184.48503153490162
2011-01-03 05:00:00,4.494602159900225,0.28568768561636937,215.40804187286346
2011-01-03 06:00:00,4.848088195769684,0.18505693219374628,209.75586900483773
2011-01-03 07:00:00,5.141376536937235,0.24161470433910265,233.88552091823988
2011-01-03 08:00:00,6.080057397361699,0.18431719783654585,261.33492692161076
2011-01-03 09:00:00,5.328430737089088,0.2700490008066767,249.88314903027464
2011-01-03 10:00:00,5.944117709831849,0.2641979894657239,268.32713738382574
2011-01-03 11:00:00,5.281537160777667,0.2138267971615802,258.99789249469706
2011-01-03 12:00:00,5.944636301102028,0.1688669455417342,248.1176444896211
2011-01-03 13:00:00,5.419465514602909,0.29848939514728046,264.9926577573582
2011-01-03 14:00:00,4.992284992648875,0.3370288167674337,228.15740278092795
2011-01-03 15:00:00,4.920161502707197,0.2809822854955887,255.25713123419868
2011-01-03 16:00:00,5.721116126840294,0.2167264471429812,253.023776336686
2011-01-03 17:00:00,5.5350181386284,0.29817854204224126,237.5241060654409
2011-01-03 18:00:00,6.127598692018066,0.28285433090739903,236.95928690652926
2011-01-03 19:00:00,6.059638390340522,0.26851791735995545,232.67620380738123
2011-01-03 20:00:00,6.214554050207363,0.25906256575798814,237.50846145404046
2011-01-03 21:00:00,6.5238332615507915,0.18551362685461326,242.09016442013467
2011-01-03 22:00:00,5.331028896105211,0.18413250152732275,220.44800674480916
2011-01-03 23:00:00,4.954389270920661,0.16069418465007063,204.80364312058992
2011-01-04 00:00:00,5.788267624008352,0.28592161842687247,268.32582328385405
2011-01-04 01:00:00,5.3474939086584445,0.320239948805199,239.82235293776048
2011-01-04 02:00:00,5.398119083320081,0.21139897236519006,242.05130615966584
2011-01-04 03:00:00,5.820720683763008,0.12269382360221963,213.48649931822604
2011-01-04 04:00:00,5.703412317271175,0.17862776032129613,210.05335462779146
2011-01-04 05:00:00,5.37543498790746,0.1422468536593857,206.99023683637665
2011-01-04 06:00:00,4.92682433339295,0.20460490521659272,239.64277150592443
2011-01-04 07:00:00,4.837714319995378,0.18667570193956023,223.64750635058473
2011-01-04 08:00:00,5.2113493454488555,0.2943787114865334,262.69552433345507
2011-01-04 09:00:00,5.533944983772406,0.3127300515358788,278.5920492781087
2011-01-04 10:00:00,5.603327241812723,0.22224535100094978,289.98167553276517
2011-01-04 11:00:00,4.951786351662832,0.2902680597885263,266.42920418754505
2011-01-04 12:00:00,5.814155981848064,0.22577908596943463,240.73210394228352
2011-01-04 13:00:00,5.228961742466794,0.3137884402344461,250.72954631219443
2011-01-04 14:00:00,6.067205936202749,0.2692428660032472,254.48530688520924
2011-01-04 15:00:00,4.915878353150999,0.18592729511444675,217.01720530760804
2011-01-04 16:00:00,5.969621343017074,0.3050987713376204,256.9888954284862
2011-01-04 17:00:00,6.227570987731669,0.26292963534050806,260.66244201172776
2011-01-04 18:00:00,6.4155072144154595,0.3346655041622325,263.23086120557304
2011-01-04 19:00:00,5.950754472843113,0.29042440774804634,215.6081971342105
2011-01-04 20:00:00,5.978692901064319,0.34675034647087977,248.06078184252794
2011-01-04 21:00:00,5.659047650786945,0.26018152344033274,251.73718730516634
2011-01-04 22:00:00,5.732599151420288,0.20271978084353068,226.0817817350382
2011-01-04 23:00:00,5.836932683822429,0.21018544464200342,229.8793924685353
2011-01-05 00:00:00,4.9820394167180355,0.35188055633690296,236.4511804278564
2011-01-05 01:00:00,4.750201552687205,5.68109137837895,316.26504423463984
2011-01-05 02:00:00,5.779950154982877,7.90361814149668,380.370944756006
2011-01-05 03:00:00,5.990481822107577,8.349370500914144,415.14435209499686
2011-01-05 04:00:00,5.595954916054465,7.188450939181919,390.2652500979171
2011-01-05 05:00:00,5.681301036257063,7.523690641763572,436.04891239440786
2011-01-05 06:00:00,5.103751618954443,7.221701835931238,459.881873374251
2011-01-05 07:00:00,8.134837535442301,12.160332391881344,767.6819490942936
2011-01-05 08:00:00,10.506294150330932,14.2834738261745,857.0377329668843
2011-01-05 09:00:00,15.529129069217582,23.38744582941461,1369.5877481663813
2011-01-05 10:00:00,13.449290815458234,18.691039560366583,1147.5322569461403
2011-01-05 11:00:00,16.39381435708113,22.344849385376225,1376.6745476362375
2011-01-05 12:00:00,17.895769879726974,25.651711179573972,1774.254512809957
2011-01-05 13:00:00,18.606784924923666,24.816400754496264,1461.2567013544215
2011-01-05 14:00:00,8.423559077704839,13.589201556323179,585.0158076114931
2011-01-05 15:00:00,7.8531258600992615,13.421884725822384,551.4969927917125
2011-01-05 16:00:00,8.907549881586974,15.318332017229338,629.9702162917337
2011-01-05 17:00:00,7.757223352268575,12.93702434604295,541.037761961328
2011-01-05 18:00:00,7.974968281303674,12.460106244876592,481.8384080207695
2011-01-05 19:00:00,9.630452272871857,15.931737659152741,564.5451458756422
2011-01-05 20:00:00,9.712295377907814,16.434690078849744,642.9013058060129
2011-01-05 21:00:00,7.084834674438902,11.41043591611433,448.01175055651754
2011-01-05 22:00:00,6.7736472034497774,10.673335198678732,468.0284999963642
2011-01-05 23:00:00,3.676968371403132,5.4966498077808525,269.14387635714803
2011-01-06 00:00:00,4.05344398483642,6.203721192449856,251.55806950099338
2011-01-06 01:00:00,4.542841521792026,6.254361527277748,258.07932458661503
2011-01-06 02:00:00,4.141870691182186,5.0154783239287175,228.40246266424472
2011-01-06 03:00:00,3.264866124175531,3.9263506686946146,188.14697677903112
