date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-01 00:00:00,1.5060121874545944,7.376033907356016,185.7297612121115
2011-01-01 01:00:00,2.1096413895551676,10.151146090161905,261.97311539821095
2011-01-01 02:00:00,1.8747887514571073,9.745817245959358,225.5388863493905
2011-01-01 03:00:00,2.0333533553633254,10.564491482712988,238.48607617784359
2011-01-01 04:00:00,1.6978282171698613,8.555866518437318,204.17508004420162
2011-01-01 05:00:00,1.4076394300228667,6.804499445799924,159.69479724044427
2011-01-01 06:00:00,1.2608098546833943,6.524633285808679,160.48088139103027
2011-01-01 07:00:00,1.2624704719800237,6.159387046252705,135.62164752401327
2011-01-01 08:00:00,1.2647794635335825,5.309761880973957,134.13705945950852
2011-01-01 09:00:00,1.1486871785299169,4.768830214652429,126.35691112197341
2011-01-01 10:00:00,1.4054135202340006,6.6441957812917005,150.55591156010394
2011-01-01 11:00:00,1.4706513855416223,6.76897727970354,150.66568560203854
2011-01-01 12:00:00,1.9894770402856612,9.924520252387628,198.1855232907919
2011-01-01 13:00:00,2.3543940415021534,12.475179698769988,229.74753826254357
2011-01-01 14:00:00,2.126248531912333,11.423480942820293,202.80012561046544
2011-01-01 15:00:00,1.9275618155377559,9.529734134029495,184.54658777431212
2011-01-01 16:00:00,2.0289893226259315,10.867973385396658,190.44510354556246
2011-01-01 17:00:00,2.670419916777213,13.654028890146112,256.22885304574316
2011-01-01 18:00:00,3.6448797904366623,18.864947221064835,363.21045664234407
2011-01-01 19:00:00,2.9451877466109075,14.400736358507952,292.35764933834565
2011-01-01 20:00:00,2.123789814259839,9.813581469029714,225.10518442939127
2011-01-01 21:00:00,2.235320854088414,10.794450765085431,229.87506737959558
2011-01-01 22:00:00,2.0787643590436216,8.996095969120635,214.23406849725131
2011-01-01 23:00:00,1.834014350852419,7.362419821133115,193.09199636251583
2011-01-02 00:00:00,1.672610217801755,7.530248142745338,186.92485998255572
2011-01-02 01:00:00,1.4465063393753856,6.616127829007285,165.14244995664944
2011-01-02 02:00:00,1.2270749763716118,4.915538728124854,109.01685918252336
2011-01-02 03:00:00,1.2789023219995952,5.57822492335139,142.6722112117825
2011-01-02 04:00:00,1.2525094645657826,5.397311643042517,124.03408947246164
2011-01-02 05:00:00,1.096921380009636,4.7101716459186225,122.65884450003193
2011-01-02 06:00:00,1.0259999233292176,4.121438734812554,111.73118563882001
2011-01-02 07:00:00,1.0953680102517307,4.4223935685711435,122.16002380741244
2011-01-02 08:00:00,1.1341500494373593,4.392919609881964,128.69212323917645
2011-01-02 09:00:00,1.3406913305464987,6.116011707211697,152.34989203192168
2011-01-02 10:00:00,1.4237524975435198,6.528816253851517,151.22256423621775
2011-01-02 11:00:00,1.9151823413224742,9.256607287529873,205.5839520185251
2011-01-02 12:00:00,2.1479290690578443,10.527562244958828,208.08646586876785
2011-01-02 13:00:00,2.367530919623794,11.282063385968623,226.12307322495414
2011-01-02 14:00:00,2.30876160606172,11.266180448442814,217.28348594397613
2011-01-02 15:00:00,1.9028000930673188,8.922774268155667,172.20467227458988
2011-01-02 16:00:00,2.5658955784874284,12.876636264515453,236.7363304182324
2011-01-02 17:00:00,2.225450978907181,10.381123571215955,215.45518818881874
2011-01-02 18:00:00,2.419959755020871,11.054253355379076,237.7168343634425
2011-01-02 19:00:00,3.011881721034353,14.242953891995077,297.5047160408314
2011-01-02 20:00:00,3.013215553249915,13.682015486148828,301.831352327354
2011-01-02 21:00:00,1.4526652164312879,0.761501201699155,85.30606033215497
2011-01-02 22:00:00,1.1950269133738685,0.7303350393423691,83.9387999888335
2011-01-02 23:00:00,1.0605591088083488,0.5627061044986389,91.1562863787644
2011-01-03 00:00:00,0.9225486804566199,0.6942470247267338,80.34859246791734
2011-01-03 01:00:00,0.8624562778712666,0.8298351718543943,98.91916973080885
2011-01-03 02:00:00,0.9457032941473258,1.1337043351040694,94.37803692133988
2011-01-03 03:00:00,0.9270258416200019,0.8464553850422183,88.43744176072175
2011-01-03 04:00:00,0.8289632404269734,0.7688352255844071,83.21476615056274
2011-01-03 05:00:00,0.7335604765274434,0.6155169947795507,71.76782675795263
2011-01-03 06:00:00,0.7890451212289074,0.6190801141285823,65.6460137379918
2011-01-03 07:00:00,0.9250681584941514,0.8047799465562082,92.42327182110044
2011-01-03 08:00:00,1.0275491067425735,0.7109858601183299,96.72682737440402
2011-01-03 09:00:00,0.9651276748775787,0.6275932814350137,88.16169489691598
2011-01-03 10:00:00,1.0801526210919081,0.8851293362278985,92.86797340547375
2011-01-03 11:00:00,0.9829706147122508,0.4531690876197601,85.91132053426941
2011-01-03 12:00:00,1.0415773480385968,0.5743431390857859,90.33558888753447
2011-01-03 13:00:00,0.9656882908584605,0.5695820057021886,73.88471963048241
2011-01-03 14:00:00,0.9011534466788216,0.6304270153081788,67.97187374759791
2011-01-03 15:00:00,0.9077030689748135,0.500757231376348,88.16904063348665
2011-01-03 16:00:00,1.0714192191301959,0.5228976078732944,74.93056433915056
2011-01-03 17:00:00,1.0553167352600437,0.6073316516424219,71.13896147509584
2011-01-03 18:00:00,1.1453746559645401,0.7468447798804136,78.1590460016949
2011-01-03 19:00:00,1.0753485764812363,0.7495826457737789,80.52969653832258
2011-01-03 20:00:00,1.1712890669131142,0.777757331929828,81.50245704131514
2011-01-03 21:00:00,1.2988937958699638,0.8007153735593218,95.43677048770493
2011-01-03 22:00:00,1.078079222276294,0.5476134587400309,73.23379366199062
2011-01-03 23:00:00,1.0198472204573945,0.4787001620323345,79.86124662834715
2011-01-04 00:00:00,0.9369200674300374,0.8488607946578601,82.5124133790977
2011-01-04 01:00:00,0.887757731946847,0.9029203597672585,101.52187119918494
2011-01-04 02:00:00,0.8589148361662383,0.6756211356291766,99.98259812007052
2011-01-04 03:00:00,0.9275459106257737,0.73789188148833,101.24810268184507
2011-01-04 04:00:00,0.9118451434593996,0.9002943952475011,99.90357729678462
2011-01-04 05:00:00,0.874195085592982,0.713367701410669,96.29442492554816
2011-01-04 06:00:00,0.824559618332187,0.6303544207380019,87.5591104660545
2011-01-04 07:00:00,0.8073599988520526,0.6502545668981708,82.27353575379519
2011-01-04 08:00:00,0.9077474495312031,0.7171091143856012,95.56856465980076
2011-01-04 09:00:00,0.9626935962969957,0.7797071204686469,95.24376345443156
2011-01-04 10:00:00,0.9937571057175818,0.5682001878074496,84.64483126134371
2011-01-04 11:00:00,0.8854401211126544,0.509216679919953,74.4052112050794
2011-01-04 12:00:00,1.011225180021176,0.7553541521348488,90.65664404484298
2011-01-04 13:00:00,0.9106434250611701,0.5837002951525173,82.0074141776338
2011-01-04 14:00:00,1.0439951219775392,0.7508834612296906,77.83214774967865
2011-01-04 15:00:00,0.8846605358852428,0.38056131808048516,64.95780500218949
2011-01-04 16:00:00,1.1300199759637721,0.8917614690988691,94.92869710707365
2011-01-04 17:00:00,1.1504142961770272,0.7547891865229813,90.15340112172903
2011-01-04 18:00:00,1.1706873620464506,0.8802384642277921,87.7984034510423
2011-01-04 19:00:00,1.0678137522514013,0.8654878803653109,82.22704282489308
2011-01-04 20:00:00,1.1264172830338557,0.8445524345876564,77.62402980249098
2011-01-04 21:00:00,1.120197226649067,0.7675852323197279,102.94228259871454
2011-01-04 22:00:00,1.1830202176123084,0.7725563911661736,87.16287868109765
2011-01-04 23:00:00,1.2019885767345524,0.8335921908764231,102.60193577957146
2011-01-05 00:00:00,0.8757718765686928,0.7747485852992947,74.81919588798162
2011-01-05 01:00:00,1.5367905079104964,7.466738922498338,165.88938041671744
2011-01-05 02:00:00,2.071025406738857,10.5101947631211,220.66261611527196
2011-01-05 03:00:00,2.1805329731216454,11.017230745817708,242.71515147824
2011-01-05 04:00:00,2.065322786519033,9.889305377806432,242.6514493812926
2011-01-05 05:00:00,2.1292723045991733,10.36127257416589,249.95074452438777
2011-01-05 06:00:00,1.9540458127072593,9.534860455225777,237.02007770006736
2011-01-05 07:00:00,2.835032696310784,14.780841273831202,324.89054579834715
2011-01-05 08:00:00,3.2597846153631167,16.775423925949116,360.08382130880193
2011-01-05 09:00:00,4.291635853028837,24.994519708013875,463.22512388572306
2011-01-05 10:00:00,3.8772863432784694,21.30477296781113,422.33566513785775
2011-01-05 11:00:00,4.290435597837622,23.46009678189383,471.71767781084725
2011-01-05 12:00:00,4.735791504444161,26.79376241539189,514.2663332500182
2011-01-05 13:00:00,4.735637082158022,26.247493879067765,498.44199540855277
2011-01-05 14:00:00,3.032035455245367,15.702706609901384,301.51420251884485
2011-01-05 15:00:00,2.8327567496521073,15.220308759947965,267.4689013331642
2011-01-05 16:00:00,3.089698510215119,17.15539631181599,289.39950809337904
2011-01-05 17:00:00,2.7628781207928883,14.456693573307923,254.7797105492183
2011-01-05 18:00:00,2.7029765301096838,13.914151901747044,239.87961162389246
2011-01-05 19:00:00,3.150998719196052,17.49548245540801,271.7171022776389
2011-01-05 20:00:00,3.2634687398822773,18.402778637935956,292.09237530911673
2011-01-05 21:00:00,2.6035395200096567,13.41803943040465,226.98366923103356
